StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results",
BC-RW-FDUP,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,None,,,,,4548,23/Jul/2020 09:59,Sample Water,EPA 200.8,Lead,,ug/L,,1.15,,0.06,0.5,NONE,COM,1,,,,,,WPD-28858,6224003,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
BC-RW-FDUP,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,None,,,,,4548,23/Jul/2020 09:55,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.37DNQ,DNQ,0.06,0.5,VCO,COM,1,,,,,,WPD-28858,6224003,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
BC-RW-FDUP,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,None,,,,,24308,18/Jul/2020 08:12,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,156,,1.4,2,FDP,COM,1,,,,,,WPD-28858,6224003,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
BC-RW-FDUP,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,None,,,,,4548,23/Jul/2020 09:59,Sample Water,EPA 200.8,Zinc,,ug/L,,25.9,,0.58,1,NONE,COM,1,,,,,,WPD-28858,6224003,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
BC-RW-FDUP,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Field Duplicate,2,None,,,,,4548,23/Jul/2020 09:55,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,11.9,,0.58,1,VCR,COM,1,,,,,,WPD-28858,6224003,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4548,23/Jul/2020 09:33,Sample Water,EPA 200.8,Copper,,ug/L,,11.6,,0.1,0.5,NONE,COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4548,23/Jul/2020 09:29,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,8.35,,0.1,0.5,NONE,COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4558,25/Jul/2020 13:14,Sample Water,SM 2340B,Hardness,,mg/L,,526,,,,NONE,COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4548,23/Jul/2020 09:33,Sample Water,EPA 200.8,Lead,,ug/L,,0.86,,0.06,0.5,NONE,COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4548,23/Jul/2020 09:29,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.32DNQ,DNQ,0.06,0.5,VCO,COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,24308,18/Jul/2020 08:12,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,15.5,,1.4,2,"FDP, VCR",COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4548,23/Jul/2020 09:33,Sample Water,EPA 200.8,Zinc,,ug/L,,23.4,,0.58,1,VCR,COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_CEN,16-Jul-20,BC CIMP (RW),WQ,,,,,,10:50:00,Water_Grab,Grab,1,None,,,,,4548,23/Jul/2020 09:29,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,11.3,,0.58,1,VCR,COM,1,,,,,,WPD-28856,6224001,,Dry,07/16/2020 10:50,07/16/2020 10:50,,,,
CC_ING,16-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:05:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5330,16/Jul/2020 08:24,Sample Water,SM9223B,E. coli,,MPN/100 mL,,2100,,100,100,None,COM,,,,,,,WPD-28850,6224008,,Dry,07/16/2020 11:05,07/16/2020 11:05,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
CC_ING,16-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:05:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5332,16/Jul/2020 13:31,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,280,,10,10,None,COM,,,,,,,WPD-28850,6224008,,Dry,07/16/2020 11:05,07/16/2020 11:05,Yes,104 (MPN/100 mL),TMDL Target (2012) SSM,
CC_ING,16-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:05:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5330,16/Jul/2020 08:24,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,>240000,>,100,100,None,COM,,,,,,,WPD-28850,6224008,,Dry,07/16/2020 11:05,07/16/2020 11:05,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
DRL-BCE,16-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:55:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5354,16/Jul/2020 08:24,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-28853,6224011,,Dry,07/16/2020 11:55,07/16/2020 11:55,,,,
DRL-BCE,16-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:55:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5354,16/Jul/2020 13:31,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-28853,6224011,,Dry,07/16/2020 11:55,07/16/2020 11:55,,,,
DRL-BCE,16-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:55:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,16/Jul/2020 08:24,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,1900,,100,100,None,COM,,,,,,,WPD-28853,6224011,,Dry,07/16/2020 11:55,07/16/2020 11:55,,,,
SC_CUL,16-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:15:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5332,16/Jul/2020 08:28,Sample Water,SM9223B,E. coli,,MPN/100 mL,,520,,100,100,None,COM,,,,,,,WPD-28848,6224006,,Dry,07/16/2020 10:15,07/16/2020 10:15,Yes,235 (MPN/100 mL),TMDL Target (2012) SSM,
BC_01_WAS,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5354,23/Jul/2020 09:11,Sample Water,SM9223B,E. coli,,MPN/100 mL,,750,,100,100,None,COM,,,,,,,WPD-28925,6257801,,Dry,07/23/2020 10:30,07/23/2020 10:30,,,,
BC_02_ING,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:45:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5354,23/Jul/2020 09:11,Sample Water,SM9223B,E. coli,,MPN/100 mL,,200,,100,100,None,COM,,,,,,,WPD-28928,6257804,,Dry,07/23/2020 11:45,07/23/2020 11:45,Yes,126 (MPN/100 mL),TMDL Target (2012) Geomean,
BCC_DUQ,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,10:04:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5354,23/Jul/2020 09:11,Sample Water,SM9223B,E. coli,,MPN/100 mL,,410,,100,100,None,COM,,,,,,,WPD-28926,6257802,,Dry,07/23/2020 10:04,07/23/2020 10:04,,,,
BCE_MCC,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,E. coli,,MPN/100 mL,,310,,100,100,None,COM,,,,,,,WPD-28930,6257806,,Dry,07/23/2020 12:00,07/23/2020 12:00,Yes,200 (MPN/100 mL),TMDL Target (2012) Geomean (Fecal Coliform),
BCE_MCC,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5355,23/Jul/2020 14:05,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,10,,10,10,None,COM,,,,,,,WPD-28930,6257806,,Dry,07/23/2020 12:00,07/23/2020 12:00,Yes,35 (MPN/100 mL),TMDL Target (2012) Geomean,
BCE_MCC,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:00:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,52000,,100,100,None,COM,,,,,,,WPD-28930,6257806,,Dry,07/23/2020 12:00,07/23/2020 12:00,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
BCE_PAC,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:25:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-28931,6257807,,Dry,07/23/2020 12:25,07/23/2020 12:25,,,,
BCE_PAC,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:25:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5355,23/Jul/2020 14:05,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-28931,6257807,,Dry,07/23/2020 12:25,07/23/2020 12:25,,,,
BCE_PAC,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:25:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,200,,100,100,None,COM,,,,,,,WPD-28931,6257807,,Dry,07/23/2020 12:25,07/23/2020 12:25,,,,
BC-RW-FBLANK,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:00:00,Water_Grab,Field Blank,1,None,,,,,5353,23/Jul/2020 09:07,Blank Water,SM9223B,E. coli,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-28933,6257809,,Dry,07/23/2020 09:00,07/23/2020 09:00,,,,
BC-RW-FBLANK,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:00:00,Water_Grab,Field Blank,1,None,,,,,5355,23/Jul/2020 14:05,Blank Water,SM9230D,Enterococcus,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-28933,6257809,,Dry,07/23/2020 09:00,07/23/2020 09:00,,,,
BC-RW-FBLANK,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,09:00:00,Water_Grab,Field Blank,1,None,,,,,5353,23/Jul/2020 09:07,Blank Water,SM9223B,Total coliform,,MPN/100 mL,,<1,ND,1,1,None,COM,,,,,,,WPD-28933,6257809,,Dry,07/23/2020 09:00,07/23/2020 09:00,,,,
BC-RW-FDUP,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:35:00,Water_Grab,Field Duplicate,2,Fishing Pole with Bottle,,,,,5354,27/Jul/2020 09:54,Sample Water,SM9223B,E. coli,,MPN/100 mL,,310,,100,100,None,COM,,,,,,,WPD-28934,6257810,,Dry,07/23/2020 11:35,07/23/2020 11:35,,,,
CC_ING,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,E. coli,,MPN/100 mL,,630,,100,100,None,COM,,,,,,,WPD-28929,6257805,,Dry,07/23/2020 11:50,07/23/2020 11:50,Yes,400 (MPN/100 mL),TMDL Target (2012) SSM (Fecal Coliform),
CC_ING,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5355,23/Jul/2020 14:05,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,180,,10,10,None,COM,,,,,,,WPD-28929,6257805,,Dry,07/23/2020 11:50,07/23/2020 11:50,Yes,104 (MPN/100 mL),TMDL Target (2012) SSM,
CC_ING,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:50:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,>240000,>,100,100,None,COM,,,,,,,WPD-28929,6257805,,Dry,07/23/2020 11:50,07/23/2020 11:50,Yes,10000 (MPN/100 mL),TMDL Target (2012) SSM,
DRL-BCE,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,E. coli,,MPN/100 mL,,<100,ND,100,100,None,COM,,,,,,,WPD-28932,6257808,,Dry,07/23/2020 12:30,07/23/2020 12:30,,,,
DRL-BCE,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5355,23/Jul/2020 14:05,Sample Water,SM9230D,Enterococcus,,MPN/100 mL,,<10,ND,10,10,None,COM,,,,,,,WPD-28932,6257808,,Dry,07/23/2020 12:30,07/23/2020 12:30,,,,
DRL-BCE,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,12:30:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5353,23/Jul/2020 09:07,Sample Water,SM9223B,Total coliform,,MPN/100 mL,,100,,100,100,None,COM,,,,,,,WPD-28932,6257808,,Dry,07/23/2020 12:30,07/23/2020 12:30,,,,
SC_CUL,23-Jul-20,BC CIMP (RW) - Bacteria TMDL,WQ,,,,,,11:35:00,Water_Grab,Grab,1,Fishing Pole with Bottle,,,,,5354,23/Jul/2020 09:11,Sample Water,SM9223B,E. coli,,MPN/100 mL,,750,,100,100,None,COM,,,,,,,WPD-28927,6257803,,Dry,07/23/2020 11:35,07/23/2020 11:35,Yes,235 (MPN/100 mL),TMDL Target (2012) SSM,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:06,Sample Water,EPA 200.8,Copper,,ug/L,,6.31,,0.4,0.5,NONE,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:10,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,5.25,,0.4,0.5,NONE,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4566,19/Aug/2020 00:00,Sample Water,SM 2340B,Hardness,,mg/L,,438,,,,NONE,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:06,Sample Water,EPA 200.8,Lead,,ug/L,,0.28DNQ,DNQ,0.1,0.5,NONE,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:10,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.19DNQ,DNQ,0.1,0.5,NONE,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4564,31/Jul/2020 11:10,Sample Water,EPA 7470A,MERCURY,,ug/L,,<0.007,ND,0.007,0.2,NONE,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,24440,29/Jul/2020 07:37,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,2,,1.4,2,FDP,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:06,Sample Water,EPA 200.8,Zinc,,ug/L,,7.88,,0.95,1,VCO,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_01_NAT,27-Jul-20,BC CIMP (RW),WQ,,,,,,09:50:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:10,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,5.08,,0.95,1,NONE,COM,1,,,,,,WPD-28760,6272301,,Dry,07/27/2020 09:50,07/27/2020 09:50,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,84263,29/Jul/2020 00:00,Sample Water,608.3,"4,4'-DDT",,ng/L,,<5.3,ND,5.3,11,NONE,COM,1,,,,,,WPD-28761,570-34283-1,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,9186,06/Aug/2020 11:43,Sample Water,EPA 350.1,Ammonia as N,,mg/L,,<0.05,ND,0.05,0.1,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:19,Sample Water,EPA 200.8,Copper,,ug/L,,9.32,,0.4,0.5,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:14,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,6.13,,0.4,0.5,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,5368,28/Jul/2020 09:50,Sample Water,SM9223B,E. coli,,MPN/100 mL,,1200,,100,100,NONE,COM,,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,Yes,576 (MPN/100 mL),TMDL Target (2012) SSM,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4566,13/Aug/2020 00:00,Sample Water,SM 2340B,Hardness,,mg/L,,381,,,,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:19,Sample Water,EPA 200.8,Lead,,ug/L,,1.88,,0.1,0.5,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:14,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,<0.1,ND,0.1,0.5,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4564,31/Jul/2020 11:12,Sample Water,EPA 7470A,MERCURY,,ug/L,,<0.007,ND,0.007,0.2,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:19,Sample Water,EPA 200.8,Selenium,,ug/L,,1.84,,0.23,1,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,24440,29/Jul/2020 07:37,Sample Water,SM 2540D,Total Suspended Solids,,mg/L,,37,,1.4,2,FDP,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:19,Sample Water,EPA 200.8,Zinc,,ug/L,,26.6,,0.95,1,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC_02_SAW,27-Jul-20,BC CIMP (RW),WQ,,,,,,11:00:00,Water_Grab,Grab,1,None,,,,,4586,11/Aug/2020 09:14,Sample Water,EPA 200.8,Zinc (Dissolved),,ug/L,,5.52,,0.95,1,NONE,COM,1,,,,,,WPD-28761,6272302,,Dry,07/27/2020 11:00,07/27/2020 11:00,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,84263,29/Jul/2020 00:00,Sample Water,608.3,"4,4'-DDT",,ng/L,,<4.5,ND,4.5,9.4,NONE,COM,1,,,,,,WPD-28768,570-34283-1,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,9186,06/Aug/2020 11:43,Sample Water,EPA 350.1,Ammonia as N,,mg/L,,0.06DNQ,DNQ,0.05,0.1,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4560,30/Jul/2020 13:27,Sample Water,EPA 200.8,Copper,,ug/L,,5.88,,0.4,0.5,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4560,30/Jul/2020 13:32,Sample Water,EPA 200.8,Copper (Dissolved),,ug/L,,4.16,,0.4,0.5,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,5368,28/Jul/2020 09:50,Sample Water,SM9223B,E. coli,,MPN/100 mL,,110,,100,100,NONE,COM,,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4565,31/Jul/2020 00:00,Sample Water,SM 2340B,Hardness,,mg/L,,122,,,,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4560,30/Jul/2020 13:27,Sample Water,EPA 200.8,Lead,,ug/L,,0.32DNQ,DNQ,0.1,0.5,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4560,30/Jul/2020 13:32,Sample Water,EPA 200.8,Lead (Dissolved),,ug/L,,0.14DNQ,DNQ,0.1,0.5,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4564,31/Jul/2020 11:19,Sample Water,EPA 7470A,MERCURY,,ug/L,,<0.007,ND,0.007,0.2,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4560,30/Jul/2020 13:27,Sample Water,EPA 200.8,Nickel,,ug/L,,2.08,,0.31,1,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
BC-020,27-Jul-20,BC CIMP (NSWO),WQ,,,,,,11:45:00,Water_Grab,Grab,1,None,,,,,4560,30/Jul/2020 13:32,Sample Water,EPA 200.8,Nickel (Dissolved),,ug/L,,1.82,,0.31,1,NONE,COM,1,,,,,,WPD-28768,6272309,,Dry,07/27/2020 11:45,07/27/2020 11:45,,,,
